cod_mun;UF;Município;pop2019;pib2017milreais;export_fob_2019;import_fob_2019;pip_per_capita17;hierarquia_urbana07;hierarquia;voos_dom;voos_int;indice_proximidade;indice_intermediacao
3147709;MG;Passa Tempo ;8084;187718;3978;17022;2255;Centro Local;1;0;0;0,32103299;0,00000268
3147808;MG;Passa Vinte ;2039;32144;0;0;1528;Centro Local;1;0;0;0,28248293;0,00000000
3147907;MG;Passos ;114679;2387740;13762907;1390658;2086;Centro Subregional A;5;0;0;0,37665045;0,00177258
3147956;MG;Patis ;5972;44517;0;0;745;Centro Local;1;0;0;0,29329004;0,00000000
3148004;MG;Patos de Minas ;152488;4378966;23677970;21133118;2902;Centro Subregional A;5;0;0;0,41166641;0,00165969
3148103;MG;Patrocínio ;90757;2707529;253011497;789583;3009;Centro de Zona A;3;0;0;0,40699857;0,00087749
3148202;MG;Patrocínio do Muriaé ;5684;74350;0;0;1309;Centro Local;1;0;0;0,32634875;0,00000679
3148301;MG;Paula Cândido ;9571;95291;0;0;983;Centro Local;1;0;0;0,27609393;0,00000000
3148400;MG;Paulistas ;4830;43966;0;0;882;Centro Local;1;0;0;0,27012210;0,00000000
3148509;MG;Pavão ;8450;69521;34584;0;798;Centro Local;1;0;0;0,33155931;0,00001119
3148608;MG;Peçanha ;17541;179187;0;0;1003;Centro de Zona B;2;0;0;0,36828158;0,00002458
3148707;MG;Pedra Azul ;24324;272990;7031483;112048;1103;Centro de Zona B;2;0;0;0,37110579;0,00012576
3148756;MG;Pedra Bonita ;7097;61826;0;0;869;Centro Local;1;0;0;0,27186998;0,00000000
3148806;MG;Pedra do Anta ;3052;48714;0;0;1490;Centro Local;1;0;0;0,27708195;0,00000000
3148905;MG;Pedra do Indaiá ;3972;79389;1668586;0;1968;Centro Local;1;0;0;0,32124230;0,00000018
3149002;MG;Pedra Dourada ;2504;34960;0;0;1426;Centro Local;1;0;0;0,27853435;0,00000014
3149101;MG;Pedralva ;11195;128961;27794;0;1115;Centro Local;1;0;0;0,36147793;0,00006296
3149150;MG;Pedras de Maria da Cruz ;12107;84534;0;0;742;Centro Local;1;0;0;0,37361274;0,00003486
3149200;MG;Pedrinópolis ;3635;106912;0;0;2912;Centro Local;1;0;0;0,32638805;0,00000063
3149309;MG;Pedro Leopoldo ;64258;1437172;11855156;5872851;2251;sem classificação;0;0;0;0,36217842;0,00009045
3149408;MG;Pedro Teixeira ;1807;21378;0;0;1160;Centro Local;1;0;0;0,29418150;0,00000000
3149507;MG;Pequeri ;3320;42881;586937;0;1281;Centro Local;1;0;0;0,29849102;0,00000001
3149606;MG;Pequi ;4406;60363;0;0;1373;Centro Local;1;0;0;0,32656504;0,00001132
3149705;MG;Perdigão ;11506;213424;1301497;0;1968;Centro Local;1;0;0;0,32154722;0,00000037
3149804;MG;Perdizes ;16168;601624;213938;1269393;3778;Centro Local;1;0;0;0,37158920;0,00002881
3149903;MG;Perdões ;21390;478385;0;0;2231;Centro Local;1;0;0;0,40145174;0,00105223
3149952;MG;Periquito ;6810;72609;0;0;1028;Centro Local;1;0;0;0,33229109;0,00000379
3150000;MG;Pescador ;4252;38631;0;0;896;Centro Local;1;0;0;0,30569656;0,00000000
3150109;MG;Piau ;2748;46506;0;0;1632;Centro Local;1;0;0;0,29416554;0,00000000
3150158;MG;Piedade de Caratinga ;8566;88778;0;0;1076;Centro Local;1;0;0;0,27779202;0,00000000
3150208;MG;Piedade de Ponte Nova ;4140;49992;0;0;1187;Centro Local;1;0;0;0,27543450;0,00000000
3150307;MG;Piedade do Rio Grande ;4497;73856;0;0;1577;Centro Local;1;0;0;0,27784898;0,00000014
3150406;MG;Piedade dos Gerais ;4982;62145;0;0;1248;Centro Local;1;0;0;0,32091894;0,00025185
3150505;MG;Pimenta ;8660;178104;0;0;2042;Centro Local;1;0;0;0,32189096;0,00000001
3150539;MG;Pingo d'Água ;4941;38715;0;0;794;Centro Local;1;0;0;0,29788403;0,00007082
3150570;MG;Pintópolis ;7507;56760;0;0;748;Centro Local;1;0;0;0,33162017;0,00000000
3150604;MG;Piracema ;6409;105243;0;42849;1603;Centro Local;1;0;0;0,32093794;0,00000459
3150703;MG;Pirajuba ;6199;308994;68182221;0;5337;Centro Local;1;0;0;0,31865483;0,00000000
3150802;MG;Piranga ;17626;159904;0;0;892;Centro Local;1;0;0;0,32416268;0,00002867
3150901;MG;Piranguçu ;5472;53190;0;0;965;Centro Local;1;0;0;0,27516881;0,00000000
3151008;MG;Piranguinho ;8596;101647;0;0;1182;Centro Local;1;0;0;0,37136006;0,00062369
3151107;MG;Pirapetinga ;10752;588794;4255558;1150989;5414;Centro Local;1;0;0;0,32605426;0,00000073
3151206;MG;Pirapora ;56428;1836804;242722818;22361303;3239;Centro de Zona A;3;0;0;0,39660471;0,00082151
3151305;MG;Piraúba ;10787;164324;0;351595;1483;Centro Local;1;0;0;0,37151278;0,00016285
3151404;MG;Pitangui ;27989;507761;10858206;9024;1833;Centro de Zona B;2;0;0;0,36755730;0,00004267
3151503;MG;Piumhi ;34691;866679;36851883;1570808;2510;Centro de Zona B;2;0;0;0,36991537;0,00095227
3151602;MG;Planura ;12133;488521;0;0;4141;Centro Local;1;0;0;0,32924311;0,00003648
3151701;MG;Poço Fundo ;16791;259219;10876654;0;1534;Centro Local;1;0;0;0,36123700;0,00000000
3151800;MG;Poços de Caldas ;167397;6365940;263792293;325069206;3833;Centro Subregional A;5;0;0;0,38027082;0,00101745
3151909;MG;Pocrane ;8432;101954;0;0;1153;Centro Local;1;0;0;0,32213967;0,00002773
3152006;MG;Pompéu ;31812;737149;2632440;2799;2332;Centro Local;1;0;0;0,37415436;0,00029202
3152105;MG;Ponte Nova ;59742;1649724;10029935;5348117;2733;Centro Subregional A;5;0;0;0,38011081;0,00352082
3152131;MG;Ponto Chique ;4261;38233;0;0;898;Centro Local;1;0;0;0,28432041;0,00000000
3152170;MG;Ponto dos Volantes ;12121;81524;408574;0;672;Centro Local;1;0;0;0,37217606;0,00001929
3152204;MG;Porteirinha ;37906;335614;0;0;866;Centro de Zona B;2;0;0;0,37638889;0,00132181
3152303;MG;Porto Firme ;11279;90626;0;0;806;Centro Local;1;0;0;0,32581906;0,00000851
3152402;MG;Poté ;16555;137617;0;0;827;Centro Local;1;0;0;0,33151875;0,00001122
3152501;MG;Pouso Alegre ;150737;7388029;44423724;176080217;5021;Capital Regional C;6;0;0;0,38309302;0,00281778
3152600;MG;Pouso Alto ;5940;220745;147490;8469525;3569;Centro Local;1;0;0;0,27936704;0,00002927
3152709;MG;Prados ;9031;152106;0;0;1686;Centro Local;1;0;0;0,32451203;0,00000147
3152808;MG;Prata ;27856;928752;0;0;3341;Centro Local;1;0;0;0,38171702;0,00008030
3152907;MG;Pratápolis ;8603;138190;0;0;1554;Centro Local;1;0;0;0,36948667;0,00019540
3153004;MG;Pratinha ;3603;94327;0;0;2643;Centro Local;1;0;0;0,29287799;0,00000000
3153103;MG;Presidente Bernardes ;5369;46999;0;0;845;Centro Local;1;0;0;0,27585505;0,00000006
3153202;MG;Presidente Juscelino ;3641;42502;0;0;1111;Centro Local;1;0;0;0,32139469;0,00000026
3153301;MG;Presidente Kubitschek ;3002;27660;0;0;904;Centro Local;1;0;0;0,32118519;0,00000011
3153400;MG;Presidente Olegário ;19573;454114;0;48;2317;Centro Local;1;0;0;0,33210784;0,00002854
3153509;MG;Alto Jequitibá ;8317;120209;0;0;1411;Centro Local;1;0;0;0,30014398;0,00001202
3153608;MG;Prudente de Morais ;10733;144528;0;0;1366;sem classificação;0;0;0;0,36753238;0,00011494
3153707;MG;Quartel Geral ;3563;50626;0;5290;1423;Centro Local;1;0;0;0,29453320;0,00000000
3153806;MG;Queluzito ;1939;29157;0;0;1489;Centro Local;1;0;0;0,27217033;0,00000000
3153905;MG;Raposos ;16354;297989;0;0;1818;sem classificação;0;0;0;0,32076700;0,00018447
3154002;MG;Raul Soares ;23762;292461;0;2674;1200;Centro Local;1;0;0;0,37034506;0,00013744
3154101;MG;Recreio ;10517;98428;0;0;920;Centro Local;1;0;0;0,32820637;0,00000715
3154150;MG;Reduto ;7154;92587;0;0;1301;Centro Local;1;0;0;0,32495953;0,00004980
3154200;MG;Resende Costa ;11500;154919;37574;94993;1339;Centro Local;1;0;0;0,32129943;0,00002416
3154309;MG;Resplendor ;17397;221895;0;0;1253;Centro de Zona B;2;0;0;0,33000487;0,00021371
3154408;MG;Ressaquinha ;4808;171679;0;0;3532;Centro Local;1;0;0;0,32468700;0,00003366
3154457;MG;Riachinho ;8136;90697;0;0;1094;Centro Local;1;0;0;0,34469601;0,00000763
3154507;MG;Riacho dos Machados ;9481;205808;80664651;3022021;2128;Centro Local;1;0;0;0,27347495;0,00000000
3154606;MG;Ribeirão das Neves ;334858;3855401;7392993;41101681;1172;sem classificação;0;0;0;0,00000000;0,00000000
3154705;MG;Ribeirão Vermelho ;4033;85726;0;0;2113;Centro Local;1;0;0;0,32150908;0,00000000
3154804;MG;Rio Acima ;10312;131635;582750;22103;1300;sem classificação;0;0;0;0,32076700;0,00018447
3154903;MG;Rio Casca ;13564;183303;0;0;1297;Centro Local;1;0;0;0,37338110;0,00021965
3155009;MG;Rio Doce ;2610;35979;0;0;1372;Centro Local;1;0;0;0,32143281;0,00000007
3155108;MG;Rio do Prado ;5150;39855;0;0;752;Centro Local;1;0;0;0,32099497;0,00000362
3155207;MG;Rio Espera ;5474;46686;0;0;801;Centro Local;1;0;0;0,27222501;0,00000017
3155306;MG;Rio Manso ;5832;80856;0;0;1400;Centro Local;1;0;0;0,32093794;0,00000268
3155405;MG;Rio Novo ;8949;111008;0;94785;1222;Centro Local;1;0;0;0,37047163;0,00005330
3155504;MG;Rio Paranaíba ;12313;499792;686213;0;4011;Centro Local;1;0;0;0,37087724;0,00002496
3155603;MG;Rio Pardo de Minas ;30914;259981;0;0;838;Centro Local;1;0;0;0,36087622;0,00000007
3155702;MG;Rio Piracicaba ;14339;510894;262956546;3624103;3494;Centro Local;1;0;0;0,32145187;0,00000029
3155801;MG;Rio Pomba ;17910;300489;0;177328;1664;Centro de Zona B;2;0;0;0,37330395;0,00052316
3155900;MG;Rio Preto ;5476;55120;0;0;994;Centro Local;1;0;0;0,29421344;0,00000006
3156007;MG;Rio Vermelho ;12846;112796;0;0;838;Centro Local;1;0;0;0,36748254;0,00025233
3156106;MG;Ritápolis ;4604;69122;0;0;1430;Centro Local;1;0;0;0,33813713;0,00001565
3156205;MG;Rochedo de Minas ;2305;25830;0;0;1126;Centro Local;1;0;0;0,29419747;0,00000000
3156304;MG;Rodeiro ;8109;409766;5289179;460633;5215;Centro Local;1;0;0;0,28503813;0,00000000
3156403;MG;Romaria ;3533;136783;0;0;3754;Centro Local;1;0;0;0,32116615;0,00000040
3156452;MG;Rosário da Limeira ;4594;47751;0;0;1043;Centro Local;1;0;0;0,27817697;0,00000000
3156502;MG;Rubelita ;5995;56557;0;0;833;Centro Local;1;0;0;0,28748740;0,00000000
3156601;MG;Rubim ;10241;85335;0;0;822;Centro Local;1;0;0;0,33159988;0,00000185
3156700;MG;Sabará ;136344;2523966;7632642;25028012;1856;sem classificação;0;0;0;0,24354078;0,00000000
3156809;MG;Sabinópolis ;15470;182234;0;0;1144;Centro Local;1;0;0;0,32676192;0,00000230
3156908;MG;Sacramento ;26185;1534687;42277;83103;5903;Centro Local;1;0;0;0,37019329;0,00007479
3157005;MG;Salinas ;41527;553718;428391;341;1329;Centro de Zona A;3;0;0;0,40180888;0,00286082
3157104;MG;Salto da Divisa ;7009;97640;3908895;0;1370;Centro Local;1;0;0;0,33329234;0,00000075
3157203;MG;Santa Bárbara ;31324;765975;19325;4936304;2496;Centro de Zona B;2;0;0;0,32179541;0,00000011
3157252;MG;Santa Bárbara do Leste ;8147;79353;97524;0;970;Centro Local;1;0;0;0,31671828;0,00002438
3157278;MG;Santa Bárbara do Monte Verde ;3150;38742;0;0;1251;Centro Local;1;0;0;0,29418150;0,00000003
3157302;MG;Santa Bárbara do Tugúrio ;4430;56008;204189;0;1220;Centro Local;1;0;0;0,32568201;0,00000021
3157336;MG;Santa Cruz de Minas ;8604;88447;0;0;1035;Centro Local;1;0;0;0,00000000;0,00000000
3157377;MG;Santa Cruz de Salinas ;4142;37556;0;0;866;Centro Local;1;0;0;0,28666631;0,00000000
3157401;MG;Santa Cruz do Escalvado ;4758;48724;0;0;982;Centro Local;1;0;0;0,27543450;0,00000000
3157500;MG;Santa Efigênia de Minas ;4409;39965;0;0;871;Centro Local;1;0;0;0,32674222;0,00000035
3157609;MG;Santa Fé de Minas ;3846;37876;0;0;950;Centro Local;1;0;0;0,00000000;0,00000000
3157658;MG;Santa Helena de Minas ;6366;44429;0;0;693;Centro Local;1;0;0;0,32894338;0,00000000
3157708;MG;Santa Juliana ;14003;640520;33092674;0;4787;Centro Local;1;0;0;0,33959900;0,00000927
3157807;MG;Santa Luzia ;219134;3785138;7342965;64317530;1729;sem classificação;0;0;0;0,24289684;0,00000000
3157906;MG;Santa Margarida ;16208;271962;0;0;1682;Centro Local;1;0;0;0,32223543;0,00003361
3158003;MG;Santa Maria de Itabira ;10847;165416;0;0;1503;Centro Local;1;0;0;0,36828158;0,00023756
3158102;MG;Santa Maria do Salto ;5232;40115;0;0;745;Centro Local;1;0;0;0,32091894;0,00000000
3158201;MG;Santa Maria do Suaçuí ;14615;133400;0;0;896;Centro de Zona B;2;0;0;0,36855705;0,00004106
3158300;MG;Santana da Vargem ;7100;149512;0;0;2042;Centro Local;1;0;0;0,36848188;0,00007333
3158409;MG;Santana de Cataguases ;3872;38772;0;0;1000;Centro Local;1;0;0;0,27174731;0,00000000
3158508;MG;Santana de Pirapama ;7642;83332;0;0;1046;Centro Local;1;0;0;0,32088094;0,00001382
3158607;MG;Santana do Deserto ;3976;39912;0;0;990;Centro Local;1;0;0;0,29849102;0,00000001
3158706;MG;Santana do Garambéu ;2458;28654;0;0;1176;Centro Local;1;0;0;0,27729459;0,00000000
3158805;MG;Santana do Jacaré ;4821;76003;0;0;1564;Centro Local;1;0;0;0,27502918;0,00000000
3158904;MG;Santana do Manhuaçu ;8674;109820;0;0;1240;Centro Local;1;0;0;0,32215882;0,00004676
3158953;MG;Santana do Paraíso ;34663;490210;1823351;613409;1493;sem classificação;0;112;0;0,27016250;0,00000000
3159001;MG;Santana do Riacho ;4295;61250;0;0;1424;Centro Local;1;0;0;0,32080497;0,00019098
3159100;MG;Santana dos Montes ;3777;32715;0;0;842;Centro Local;1;0;0;0,27218400;0,00000000
3159209;MG;Santa Rita de Caldas ;8949;146633;5420421;0;1594;Centro Local;1;0;0;0,27803427;0,00000997
3159308;MG;Santa Rita de Jacutinga ;4884;54653;0;0;1084;Centro Local;1;0;0;0,30367548;0,00000115
3159357;MG;Santa Rita de Minas ;7212;77645;0;7350;1086;Centro Local;1;0;0;0,31026390;0,00001327
3159407;MG;Santa Rita de Ibitipoca ;3425;56794;0;0;1593;Centro Local;1;0;0;0,27730878;0,00000000
3159506;MG;Santa Rita do Itueto ;5489;126030;0;0;2211;Centro Local;1;0;0;0,24817986;0,00000000
3159605;MG;Santa Rita do Sapucaí ;43260;1559508;9572947;106974099;3685;Centro Local;1;0;0;0,37291867;0,00009232
3159704;MG;Santa Rosa da Serra ;3350;54784;55902;0;1618;Centro Local;1;0;0;0,28669664;0,00000000
3159803;MG;Santa Vitória ;19742;721333;0;4005;3672;Centro Local;1;0;0;0,32027418;0,00000000
3159902;MG;Santo Antônio do Amparo ;18525;249737;16481267;17437;1346;Centro Local;1;0;0;0,36953706;0,00023350
3160009;MG;Santo Antônio do Aventureiro ;3602;44484;0;0;1213;Centro Local;1;0;0;0,27165197;0,00000000
3160108;MG;Santo Antônio do Grama ;3911;70848;0;40949;1740;Centro Local;1;0;0;0,27543450;0,00000000
3160207;MG;Santo Antônio do Itambé ;3838;34648;0;0;858;Centro Local;1;0;0;0,32088094;0,00001328
3160306;MG;Santo Antônio do Jacinto ;11640;89127;0;0;744;Centro Local;1;0;0;0,33304658;0,00002944
3160405;MG;Santo Antônio do Monte ;28243;528306;765801;401687;1879;Centro Local;1;0;0;0,32110907;0,00000013
3160454;MG;Santo Antônio do Retiro ;7277;48680;0;0;663;Centro Local;1;0;0;0,00000000;0,00000000
3160504;MG;Santo Antônio do Rio Abaixo ;1765;22201;0;0;1225;Centro Local;1;0;0;0,32084295;0,00000000
3160603;MG;Santo Hipólito ;3087;33663;0;0;1046;Centro Local;1;0;0;0,27280048;0,00000000
3160702;MG;Santos Dumont ;46487;905917;106482237;2437903;1905;Centro de Zona B;2;0;0;0,33970542;0,00080169
3160801;MG;São Bento Abade ;5286;60948;0;0;1181;Centro Local;1;0;0;0,28048023;0,00000033
3160900;MG;São Brás do Suaçuí ;3738;51230;0;16661180;1367;Centro Local;1;0;0;0,32150908;0,00000063
3160959;MG;São Domingos das Dores ;5644;66627;0;0;1170;Centro Local;1;0;0;0,27247135;0,00000000
3161007;MG;São Domingos do Prata ;17359;241155;0;0;1356;Centro Local;1;0;0;0,32550598;0,00000864
3161056;MG;São Félix de Minas ;3369;35929;0;0;1039;Centro Local;1;0;0;0,00000000;0,00000000
3161106;MG;São Francisco ;56323;494981;0;0;871;Centro de Zona B;2;0;0;0,37392204;0,00062385
3161205;MG;São Francisco de Paula ;6527;96294;0;0;1443;Centro Local;1;0;0;0,27491758;0,00000000
3161304;MG;São Francisco de Sales ;6238;144496;0;0;2322;Centro Local;1;0;0;0,31904874;0,00000000
3161403;MG;São Francisco do Glória ;4844;53369;0;0;1050;Centro Local;1;0;0;0,28027717;0,00000039
3161502;MG;São Geraldo ;12366;204621;0;1448308;1719;Centro Local;1;0;0;0,32468700;0,00000278
3161601;MG;São Geraldo da Piedade ;3962;36105;0;0;857;Centro Local;1;0;0;0,30564484;0,00000000
3161650;MG;São Geraldo do Baixio ;4012;37035;65165;0;945;Centro Local;1;0;0;0,00000000;0,00000000
3161700;MG;São Gonçalo do Abaeté ;8389;211331;593095;0;3064;Centro Local;1;0;0;0,32164263;0,00000226
3161809;MG;São Gonçalo do Pará ;12411;232566;6430014;221153;1940;Centro Local;1;0;0;0,32110907;0,00000013
3161908;MG;São Gonçalo do Rio Abaixo ;10920;3123367;866968341;1981135;28993;Centro Local;1;0;0;0,32711691;0,00000615
3162005;MG;São Gonçalo do Sapucaí ;25449;612288;232120;574244;2400;Centro Local;1;0;0;0,36853199;0,00011733
3162104;MG;São Gotardo ;35469;757567;782184;415496;2163;Centro de Zona B;2;0;0;0,38091222;0,00089034
3162203;MG;São João Batista do Glória ;7453;141422;0;34016;1903;Centro Local;1;0;0;0,27401416;0,00000000
3162252;MG;São João da Lagoa ;4915;42880;0;30786;868;Centro Local;1;0;0;0,32084295;0,00000069
3162302;MG;São João da Mata ;2749;42254;0;0;1503;Centro Local;1;0;0;0,36123700;0,00000000
3162401;MG;São João da Ponte ;25165;195996;0;0;758;Centro Local;1;0;0;0,36128516;0,00000000
3162450;MG;São João das Missões ;13014;78302;0;0;609;Centro Local;1;0;0;0,33267862;0,00000024
3162500;MG;São João del Rei ;90082;2033659;64708426;13543185;2253;Centro Subregional B;4;0;0;0,38029750;0,00140743
3162559;MG;São João do Manhuaçu ;11559;148513;1417246;0;1307;Centro Local;1;0;0;0,31548312;0,00000506
3162575;MG;São João do Manteninha ;5859;54141;13312;0;940;Centro Local;1;0;0;0,34577353;0,00001295
3162609;MG;São João do Oriente ;7498;79670;0;0;1019;Centro Local;1;0;0;0,30816466;0,00000024
3162658;MG;São João do Pacuí ;4419;33985;0;0;773;Centro Local;1;0;0;0,32084295;0,00000069
3162708;MG;São João do Paraíso ;23618;200157;1852200;0;844;Centro Local;1;0;0;0,37169113;0,00002213
3162807;MG;São João Evangelista ;15774;169043;0;0;1051;Centro de Zona B;2;0;0;0,36948667;0,00025665
3162906;MG;São João Nepomuceno ;26361;413880;0;5988;1560;Centro de Zona B;2;0;0;0,37090262;0,00012131
3162922;MG;São Joaquim de Bicas ;31578;602735;543024;915231;1998;sem classificação;0;0;0;0,33174195;0,00002431
3162948;MG;São José da Barra ;7426;684814;0;0;9287;Centro Local;1;0;0;0,36246907;0,00000055
3162955;MG;São José da Lapa ;23766;490793;2056121;9964681;2142;sem classificação;0;0;0;0,24312565;0,00000000
3163003;MG;São José da Safira ;4268;38417;556032;0;893;Centro Local;1;0;0;0,30574829;0,00000000
3163102;MG;São José da Varginha ;5004;83215;0;0;1721;Centro Local;1;0;0;0,32105201;0,00000027
3163201;MG;São José do Alegre ;4196;42759;0;31593;1011;Centro Local;1;0;0;0,36147793;0,00006296
3163300;MG;São José do Divino ;3860;36654;0;0;929;Centro Local;1;0;0;0,30569656;0,00000000
3163409;MG;São José do Goiabal ;5420;54077;0;0;960;Centro Local;1;0;0;0,29987828;0,00000011
3163508;MG;São José do Jacuri ;6453;64900;0;0;976;Centro Local;1;0;0;0,32294584;0,00000328
3163607;MG;São José do Mantimento ;2791;31309;0;0;1123;Centro Local;1;0;0;0,27391722;0,00000000
3163706;MG;São Lourenço ;45851;976870;363;213526;2149;Centro Subregional B;4;0;0;0,37680756;0,00059952
3163805;MG;São Miguel do Anta ;6938;77415;0;0;1099;Centro Local;1;0;0;0,27706778;0,00000000
3163904;MG;São Pedro da União ;4659;98136;501074;0;1998;Centro Local;1;0;0;0,27449987;0,00000002
3164001;MG;São Pedro dos Ferros ;7781;110079;0;0;1346;Centro Local;1;0;0;0,32269588;0,00000260
3164100;MG;São Pedro do Suaçuí ;5246;57944;0;0;1055;Centro Local;1;0;0;0,36943630;0,00009271
3164209;MG;São Romão ;12337;138654;0;0;1166;Centro Local;1;0;0;0,33147820;0,00000001
3164308;MG;São Roque de Minas ;7051;194086;0;0;2737;Centro Local;1;0;0;0,27005481;0,00000000
3164407;MG;São Sebastião da Bela Vista ;5504;339671;0;2531291;6246;Centro Local;1;0;0;0,27705362;0,00000000
3164431;MG;São Sebastião da Vargem Alegre ;3007;46143;0;0;1535;Centro Local;1;0;0;0,24751119;0,00000000
3164472;MG;São Sebastião do Anta ;6555;68165;0;0;1062;Centro Local;1;0;0;0,27247135;0,00000000
3164506;MG;São Sebastião do Maranhão ;10044;73167;0;0;696;Centro Local;1;0;0;0,00000000;0,00000000
3164605;MG;São Sebastião do Oeste ;6775;301716;14232622;39993;4579;Centro Local;1;0;0;0,32109005;0,00000013
3164704;MG;São Sebastião do Paraíso ;70956;1937431;120049766;8387307;2747;Centro de Zona A;3;0;0;0,37607549;0,00066268
3164803;MG;São Sebastião do Rio Preto ;1506;18768;0;0;1186;Centro Local;1;0;0;0,32084295;0,00000000
3164902;MG;São Sebastião do Rio Verde ;2241;27177;0;0;1208;Centro Local;1;0;0;0,26560815;0,00000000
3165008;MG;São Tiago ;10941;161469;105036;0;1458;Centro Local;1;0;0;0,32160446;0,00000545
3165107;MG;São Tomás de Aquino ;7021;138370;516142;0;1916;Centro Local;1;0;0;0,28568417;0,00000000
3165206;MG;São Thomé das Letras ;7089;89610;950964;0;1261;Centro Local;1;0;0;0,28147071;0,00000066
3165305;MG;São Vicente de Minas ;7753;163125;471912;305699;2126;Centro Local;1;0;0;0,36388050;0,00017305
3165404;MG;Sapucaí-Mirim ;6930;97206;0;110432;1419;Centro Local;1;0;0;0,27553251;0,00000001
3165503;MG;Sardoá ;6300;58900;0;0;950;Centro Local;1;0;0;0,32674222;0,00000035
3165537;MG;Sarzedo ;32752;895023;4816218;1121722;2884;sem classificação;0;0;0;0,24312565;0,00000002
3165552;MG;Setubinha ;12258;86754;0;0;719;Centro Local;1;0;0;0,32922311;0,00000936
3165560;MG;Sem-Peixe ;2633;29918;0;0;1078;Centro Local;1;0;0;0,24326750;0,00000000
3165578;MG;Senador Amaral ;5356;55966;0;0;1029;Centro Local;1;0;0;0,26564721;0,00000000
3165602;MG;Senador Cortes ;2005;26798;0;0;1308;Centro Local;1;0;0;0,24698109;0,00000000
3165701;MG;Senador Firmino ;7812;72198;0;0;927;Centro Local;1;0;0;0,32145187;0,00007468
3165800;MG;Senador José Bento ;1502;22682;0;0;1357;Centro Local;1;0;0;0,27701114;0,00000000
3165909;MG;Senador Modestino Gonçalves ;4156;92088;0;0;2088;Centro Local;1;0;0;0,32131847;0,00000005
3166006;MG;Senhora de Oliveira ;5786;68283;0;0;1159;Centro Local;1;0;0;0,32135658;0,00001780
3166105;MG;Senhora do Porto ;3523;37487;0;0;1041;Centro Local;1;0;0;0,32158538;0,00000544
3166204;MG;Senhora dos Remédios ;10459;79277;0;0;746;Centro Local;1;0;0;0,27732296;0,00000000
3166303;MG;Sericita ;7326;70907;0;0;954;Centro Local;1;0;0;0,24427619;0,00000000
3166402;MG;Seritinga ;1851;33031;0;0;1763;Centro Local;1;0;0;0,36293023;0,00000016
3166501;MG;Serra Azul de Minas ;4293;31828;0;0;728;Centro Local;1;0;0;0,34382137;0,00009211
3166600;MG;Serra da Saudade ;781;19081;0;0;2350;Centro Local;1;0;0;0,00000000;0,00000000
3166709;MG;Serra dos Aimorés ;8699;83623;0;0;949;Centro Local;1;0;0;0,32737376;0,00002036
