cod_mun;Município;dom;int;classes_voos_dom_2019;classes_voos_int_2019
2516607;tavares;0;0;1 - sem passageiros;1 - sem passageiros
2516706;teixeira;0;0;1 - sem passageiros;1 - sem passageiros
2516755;tenório;0;0;1 - sem passageiros;1 - sem passageiros
2516805;triunfo;0;0;1 - sem passageiros;1 - sem passageiros
2516904;uiraúna;0;0;1 - sem passageiros;1 - sem passageiros
2517001;umbuzeiro;0;0;1 - sem passageiros;1 - sem passageiros
2517100;várzea;0;0;1 - sem passageiros;1 - sem passageiros
2517209;vieirópolis;0;0;1 - sem passageiros;1 - sem passageiros
2517407;zabelê;0;0;1 - sem passageiros;1 - sem passageiros
2600054;abreu e lima;0;0;1 - sem passageiros;1 - sem passageiros
2600104;afogados da ingazeira;0;0;1 - sem passageiros;1 - sem passageiros
2600203;afrânio;0;0;1 - sem passageiros;1 - sem passageiros
2600302;agrestina;0;0;1 - sem passageiros;1 - sem passageiros
2600401;água preta;0;0;1 - sem passageiros;1 - sem passageiros
2600500;águas belas;0;0;1 - sem passageiros;1 - sem passageiros
2600609;alagoinha;0;0;1 - sem passageiros;1 - sem passageiros
2600708;aliança;0;0;1 - sem passageiros;1 - sem passageiros
2600807;altinho;0;0;1 - sem passageiros;1 - sem passageiros
2600906;amaraji;0;0;1 - sem passageiros;1 - sem passageiros
2601003;angelim;0;0;1 - sem passageiros;1 - sem passageiros
2601052;araçoiaba;0;0;1 - sem passageiros;1 - sem passageiros
2601102;araripina;0;0;1 - sem passageiros;1 - sem passageiros
2601201;arcoverde;0;0;1 - sem passageiros;1 - sem passageiros
2601300;barra de guabiraba;0;0;1 - sem passageiros;1 - sem passageiros
2601409;barreiros;0;0;1 - sem passageiros;1 - sem passageiros
2601508;belém de maria;0;0;1 - sem passageiros;1 - sem passageiros
2601607;belém do são francisco;0;0;1 - sem passageiros;1 - sem passageiros
2601706;belo jardim;0;0;1 - sem passageiros;1 - sem passageiros
2601805;betânia;0;0;1 - sem passageiros;1 - sem passageiros
2601904;bezerros;0;0;1 - sem passageiros;1 - sem passageiros
2602001;bodocó;0;0;1 - sem passageiros;1 - sem passageiros
2602100;bom conselho;0;0;1 - sem passageiros;1 - sem passageiros
2602209;bom jardim;0;0;1 - sem passageiros;1 - sem passageiros
2602308;bonito;7992;0;3 - de 1.001 até 10.000;1 - sem passageiros
2602407;brejão;0;0;1 - sem passageiros;1 - sem passageiros
2602506;brejinho;0;0;1 - sem passageiros;1 - sem passageiros
2602605;brejo da madre de deus;0;0;1 - sem passageiros;1 - sem passageiros
2602704;buenos aires;0;0;1 - sem passageiros;1 - sem passageiros
2602803;buíque;0;0;1 - sem passageiros;1 - sem passageiros
2602902;cabo de santo agostinho;0;0;1 - sem passageiros;1 - sem passageiros
2603009;cabrobó;0;0;1 - sem passageiros;1 - sem passageiros
2603108;cachoeirinha;0;0;1 - sem passageiros;1 - sem passageiros
2603207;caetés;0;0;1 - sem passageiros;1 - sem passageiros
2603306;calçado;0;0;1 - sem passageiros;1 - sem passageiros
2603405;calumbi;0;0;1 - sem passageiros;1 - sem passageiros
2603454;camaragibe;0;0;1 - sem passageiros;1 - sem passageiros
2603504;camocim de são félix;0;0;1 - sem passageiros;1 - sem passageiros
2603603;camutanga;0;0;1 - sem passageiros;1 - sem passageiros
2603702;canhotinho;0;0;1 - sem passageiros;1 - sem passageiros
2603801;capoeiras;0;0;1 - sem passageiros;1 - sem passageiros
2603900;carnaíba;0;0;1 - sem passageiros;1 - sem passageiros
2603926;carnaubeira da penha;0;0;1 - sem passageiros;1 - sem passageiros
2604007;carpina;0;0;1 - sem passageiros;1 - sem passageiros
2604106;caruaru;0;0;1 - sem passageiros;1 - sem passageiros
2604155;casinhas;0;0;1 - sem passageiros;1 - sem passageiros
2604205;catende;0;0;1 - sem passageiros;1 - sem passageiros
2604304;cedro;0;0;1 - sem passageiros;1 - sem passageiros
2604403;chã de alegria;0;0;1 - sem passageiros;1 - sem passageiros
2604502;chã grande;0;0;1 - sem passageiros;1 - sem passageiros
2604601;condado;0;0;1 - sem passageiros;1 - sem passageiros
2604700;correntes;0;0;1 - sem passageiros;1 - sem passageiros
2604809;cortês;0;0;1 - sem passageiros;1 - sem passageiros
2604908;cumaru;0;0;1 - sem passageiros;1 - sem passageiros
2605004;cupira;0;0;1 - sem passageiros;1 - sem passageiros
2605103;custódia;0;0;1 - sem passageiros;1 - sem passageiros
2605152;dormentes;0;0;1 - sem passageiros;1 - sem passageiros
2605202;escada;0;0;1 - sem passageiros;1 - sem passageiros
2605301;exu;0;0;1 - sem passageiros;1 - sem passageiros
2605400;feira nova;0;0;1 - sem passageiros;1 - sem passageiros
2605459;fernando de noronha;155256;0;5 - de 100.001 até 1.000.000;1 - sem passageiros
2605509;ferreiros;0;0;1 - sem passageiros;1 - sem passageiros
2605608;flores;0;0;1 - sem passageiros;1 - sem passageiros
2605707;floresta;0;0;1 - sem passageiros;1 - sem passageiros
2605806;frei miguelinho;0;0;1 - sem passageiros;1 - sem passageiros
2605905;gameleira;0;0;1 - sem passageiros;1 - sem passageiros
2606002;garanhuns;0;0;1 - sem passageiros;1 - sem passageiros
2606101;glória do goitá;0;0;1 - sem passageiros;1 - sem passageiros
2606200;goiana;0;0;1 - sem passageiros;1 - sem passageiros
2606309;granito;0;0;1 - sem passageiros;1 - sem passageiros
2606408;gravatá;0;0;1 - sem passageiros;1 - sem passageiros
2606507;iati;0;0;1 - sem passageiros;1 - sem passageiros
2606606;ibimirim;0;0;1 - sem passageiros;1 - sem passageiros
2606705;ibirajuba;0;0;1 - sem passageiros;1 - sem passageiros
2606804;igarassu;0;0;1 - sem passageiros;1 - sem passageiros
2606903;iguaracy;0;0;1 - sem passageiros;1 - sem passageiros
2607000;inajá;0;0;1 - sem passageiros;1 - sem passageiros
2607109;ingazeira;0;0;1 - sem passageiros;1 - sem passageiros
2607208;ipojuca;0;0;1 - sem passageiros;1 - sem passageiros
2607307;ipubi;0;0;1 - sem passageiros;1 - sem passageiros
2607406;itacuruba;0;0;1 - sem passageiros;1 - sem passageiros
2607505;itaíba;0;0;1 - sem passageiros;1 - sem passageiros
2607604;ilha de itamaracá;0;0;1 - sem passageiros;1 - sem passageiros
2607653;itambé;0;0;1 - sem passageiros;1 - sem passageiros
2607703;itapetim;0;0;1 - sem passageiros;1 - sem passageiros
2607752;itapissuma;0;0;1 - sem passageiros;1 - sem passageiros
2607802;itaquitinga;0;0;1 - sem passageiros;1 - sem passageiros
2607901;jaboatão dos guararapes;0;0;1 - sem passageiros;1 - sem passageiros
2607950;jaqueira;0;0;1 - sem passageiros;1 - sem passageiros
2608008;jataúba;0;0;1 - sem passageiros;1 - sem passageiros
2608057;jatobá;0;0;1 - sem passageiros;1 - sem passageiros
2608107;joão alfredo;0;0;1 - sem passageiros;1 - sem passageiros
2608206;joaquim nabuco;0;0;1 - sem passageiros;1 - sem passageiros
2608255;jucati;0;0;1 - sem passageiros;1 - sem passageiros
2608305;jupi;0;0;1 - sem passageiros;1 - sem passageiros
2608404;jurema;0;0;1 - sem passageiros;1 - sem passageiros
2608453;lagoa do carro;0;0;1 - sem passageiros;1 - sem passageiros
2608503;lagoa de itaenga;0;0;1 - sem passageiros;1 - sem passageiros
2608602;lagoa do ouro;0;0;1 - sem passageiros;1 - sem passageiros
2608701;lagoa dos gatos;0;0;1 - sem passageiros;1 - sem passageiros
2608750;lagoa grande;0;0;1 - sem passageiros;1 - sem passageiros
2608800;lajedo;0;0;1 - sem passageiros;1 - sem passageiros
2608909;limoeiro;0;0;1 - sem passageiros;1 - sem passageiros
2609006;macaparana;0;0;1 - sem passageiros;1 - sem passageiros
2609105;machados;0;0;1 - sem passageiros;1 - sem passageiros
2609154;manari;0;0;1 - sem passageiros;1 - sem passageiros
2609204;maraial;0;0;1 - sem passageiros;1 - sem passageiros
2609303;mirandiba;0;0;1 - sem passageiros;1 - sem passageiros
2609402;moreno;0;0;1 - sem passageiros;1 - sem passageiros
2609501;nazaré da mata;0;0;1 - sem passageiros;1 - sem passageiros
2609600;olinda;0;0;1 - sem passageiros;1 - sem passageiros
2609709;orobó;0;0;1 - sem passageiros;1 - sem passageiros
2609808;orocó;0;0;1 - sem passageiros;1 - sem passageiros
2609907;ouricuri;0;0;1 - sem passageiros;1 - sem passageiros
2610004;palmares;0;0;1 - sem passageiros;1 - sem passageiros
2610103;palmeirina;0;0;1 - sem passageiros;1 - sem passageiros
2610202;panelas;0;0;1 - sem passageiros;1 - sem passageiros
2610301;paranatama;0;0;1 - sem passageiros;1 - sem passageiros
2610400;parnamirim;0;0;1 - sem passageiros;1 - sem passageiros
2610509;passira;0;0;1 - sem passageiros;1 - sem passageiros
2610608;paudalho;0;0;1 - sem passageiros;1 - sem passageiros
2610707;paulista;0;0;1 - sem passageiros;1 - sem passageiros
2610806;pedra;0;0;1 - sem passageiros;1 - sem passageiros
2610905;pesqueira;0;0;1 - sem passageiros;1 - sem passageiros
2611002;petrolândia;0;0;1 - sem passageiros;1 - sem passageiros
2611101;petrolina;199698;0;5 - de 100.001 até 1.000.000;1 - sem passageiros
2611200;poção;0;0;1 - sem passageiros;1 - sem passageiros
2611309;pombos;0;0;1 - sem passageiros;1 - sem passageiros
2611408;primavera;0;0;1 - sem passageiros;1 - sem passageiros
2611507;quipapá;0;0;1 - sem passageiros;1 - sem passageiros
2611533;quixaba;0;0;1 - sem passageiros;1 - sem passageiros
2611606;recife;4140025;265888;6 - a partir de 1.000.001;5 - a partir de 100.001
2611705;riacho das almas;0;0;1 - sem passageiros;1 - sem passageiros
2611804;ribeirão;0;0;1 - sem passageiros;1 - sem passageiros
2611903;rio formoso;0;0;1 - sem passageiros;1 - sem passageiros
2612000;sairé;0;0;1 - sem passageiros;1 - sem passageiros
2612109;salgadinho;0;0;1 - sem passageiros;1 - sem passageiros
2612208;salgueiro;0;0;1 - sem passageiros;1 - sem passageiros
2612307;saloá;0;0;1 - sem passageiros;1 - sem passageiros
2612406;sanharó;0;0;1 - sem passageiros;1 - sem passageiros
2612455;santa cruz;0;0;1 - sem passageiros;1 - sem passageiros
2612471;santa cruz da baixa verde;0;0;1 - sem passageiros;1 - sem passageiros
2612505;santa cruz do capibaribe;0;0;1 - sem passageiros;1 - sem passageiros
2612554;santa filomena;0;0;1 - sem passageiros;1 - sem passageiros
2612604;santa maria da boa vista;0;0;1 - sem passageiros;1 - sem passageiros
2612703;santa maria do cambucá;0;0;1 - sem passageiros;1 - sem passageiros
2612802;santa terezinha;0;0;1 - sem passageiros;1 - sem passageiros
2612901;são benedito do sul;0;0;1 - sem passageiros;1 - sem passageiros
2613008;são bento do una;0;0;1 - sem passageiros;1 - sem passageiros
2613107;são caitano;0;0;1 - sem passageiros;1 - sem passageiros
2613206;são joão;0;0;1 - sem passageiros;1 - sem passageiros
2613305;são joaquim do monte;0;0;1 - sem passageiros;1 - sem passageiros
2613404;são josé da coroa grande;0;0;1 - sem passageiros;1 - sem passageiros
2613503;são josé do belmonte;0;0;1 - sem passageiros;1 - sem passageiros
2613602;são josé do egito;0;0;1 - sem passageiros;1 - sem passageiros
2613701;são lourenço da mata;0;0;1 - sem passageiros;1 - sem passageiros
2613800;são vicente férrer;0;0;1 - sem passageiros;1 - sem passageiros
2613909;serra talhada;0;0;1 - sem passageiros;1 - sem passageiros
2614006;serrita;0;0;1 - sem passageiros;1 - sem passageiros
2614105;sertânia;0;0;1 - sem passageiros;1 - sem passageiros
2614204;sirinhaém;0;0;1 - sem passageiros;1 - sem passageiros
2614303;moreilândia;0;0;1 - sem passageiros;1 - sem passageiros
2614402;solidão;0;0;1 - sem passageiros;1 - sem passageiros
2614501;surubim;0;0;1 - sem passageiros;1 - sem passageiros
2614600;tabira;0;0;1 - sem passageiros;1 - sem passageiros
2614709;tacaimbó;0;0;1 - sem passageiros;1 - sem passageiros
2614808;tacaratu;0;0;1 - sem passageiros;1 - sem passageiros
2614857;tamandaré;0;0;1 - sem passageiros;1 - sem passageiros
2615003;taquaritinga do norte;0;0;1 - sem passageiros;1 - sem passageiros
2615102;terezinha;0;0;1 - sem passageiros;1 - sem passageiros
2615201;terra nova;0;0;1 - sem passageiros;1 - sem passageiros
2615300;timbaúba;0;0;1 - sem passageiros;1 - sem passageiros
2615409;toritama;0;0;1 - sem passageiros;1 - sem passageiros
2615508;tracunhaém;0;0;1 - sem passageiros;1 - sem passageiros
2615607;trindade;0;0;1 - sem passageiros;1 - sem passageiros
2615706;triunfo;0;0;1 - sem passageiros;1 - sem passageiros
2615805;tupanatinga;0;0;1 - sem passageiros;1 - sem passageiros
2615904;tuparetama;0;0;1 - sem passageiros;1 - sem passageiros
2616001;venturosa;0;0;1 - sem passageiros;1 - sem passageiros
2616100;verdejante;0;0;1 - sem passageiros;1 - sem passageiros
2616183;vertente do lério;0;0;1 - sem passageiros;1 - sem passageiros
2616209;vertentes;0;0;1 - sem passageiros;1 - sem passageiros
2616308;vicência;0;0;1 - sem passageiros;1 - sem passageiros
2616407;vitória de santo antão;0;0;1 - sem passageiros;1 - sem passageiros
2616506;xexéu;0;0;1 - sem passageiros;1 - sem passageiros
2700102;água branca;0;0;1 - sem passageiros;1 - sem passageiros
2700201;anadia;0;0;1 - sem passageiros;1 - sem passageiros
2700300;arapiraca;0;0;1 - sem passageiros;1 - sem passageiros
2700409;atalaia;0;0;1 - sem passageiros;1 - sem passageiros
2700508;barra de santo antônio;0;0;1 - sem passageiros;1 - sem passageiros
2700607;barra de são miguel;0;0;1 - sem passageiros;1 - sem passageiros
2700706;batalha;0;0;1 - sem passageiros;1 - sem passageiros
2700805;belém;1705388;81602;6 - a partir de 1.000.001;4 - de 20.001 até 100.000
2700904;belo monte;0;0;1 - sem passageiros;1 - sem passageiros
2701001;boca da mata;0;0;1 - sem passageiros;1 - sem passageiros
2701100;branquinha;0;0;1 - sem passageiros;1 - sem passageiros
2701209;cacimbinhas;0;0;1 - sem passageiros;1 - sem passageiros
2701308;cajueiro;0;0;1 - sem passageiros;1 - sem passageiros
2701357;campestre;0;0;1 - sem passageiros;1 - sem passageiros
2701407;campo alegre;0;0;1 - sem passageiros;1 - sem passageiros
2701506;campo grande;760929;0;5 - de 100.001 até 1.000.000;1 - sem passageiros
2701605;canapi;0;0;1 - sem passageiros;1 - sem passageiros
2701704;capela;0;0;1 - sem passageiros;1 - sem passageiros
2701803;carneiros;0;0;1 - sem passageiros;1 - sem passageiros
2701902;chã preta;0;0;1 - sem passageiros;1 - sem passageiros
2702009;coité do nóia;0;0;1 - sem passageiros;1 - sem passageiros
2702108;colônia leopoldina;0;0;1 - sem passageiros;1 - sem passageiros
2702207;coqueiro seco;0;0;1 - sem passageiros;1 - sem passageiros
2702306;coruripe;0;0;1 - sem passageiros;1 - sem passageiros
2702355;craíbas;0;0;1 - sem passageiros;1 - sem passageiros
2702405;delmiro gouveia;0;0;1 - sem passageiros;1 - sem passageiros
2702504;dois riachos;0;0;1 - sem passageiros;1 - sem passageiros
2702553;estrela de alagoas;0;0;1 - sem passageiros;1 - sem passageiros
2702603;feira grande;0;0;1 - sem passageiros;1 - sem passageiros
2702702;feliz deserto;0;0;1 - sem passageiros;1 - sem passageiros
2702801;flexeiras;0;0;1 - sem passageiros;1 - sem passageiros
2702900;girau do ponciano;0;0;1 - sem passageiros;1 - sem passageiros
2703007;ibateguara;0;0;1 - sem passageiros;1 - sem passageiros
2703106;igaci;0;0;1 - sem passageiros;1 - sem passageiros
2703205;igreja nova;0;0;1 - sem passageiros;1 - sem passageiros
2703304;inhapi;0;0;1 - sem passageiros;1 - sem passageiros
2703403;jacaré dos homens;0;0;1 - sem passageiros;1 - sem passageiros
2703502;jacuípe;0;0;1 - sem passageiros;1 - sem passageiros
2703601;japaratinga;0;0;1 - sem passageiros;1 - sem passageiros
2703700;jaramataia;0;0;1 - sem passageiros;1 - sem passageiros
2703759;jequiá da praia;0;0;1 - sem passageiros;1 - sem passageiros
2703809;joaquim gomes;0;0;1 - sem passageiros;1 - sem passageiros
2703908;jundiá;0;0;1 - sem passageiros;1 - sem passageiros
2704005;junqueiro;0;0;1 - sem passageiros;1 - sem passageiros
2704104;lagoa da canoa;0;0;1 - sem passageiros;1 - sem passageiros
2704203;limoeiro de anadia;0;0;1 - sem passageiros;1 - sem passageiros
2704302;maceió;1057944;6298;6 - a partir de 1.000.001;3 - de 1.001 até 20.000
2704401;major isidoro;0;0;1 - sem passageiros;1 - sem passageiros
2704500;maragogi;0;0;1 - sem passageiros;1 - sem passageiros
2704609;maravilha;0;0;1 - sem passageiros;1 - sem passageiros
2704708;marechal deodoro;0;0;1 - sem passageiros;1 - sem passageiros
2704807;maribondo;0;0;1 - sem passageiros;1 - sem passageiros
2704906;mar vermelho;0;0;1 - sem passageiros;1 - sem passageiros
2705002;mata grande;0;0;1 - sem passageiros;1 - sem passageiros
2705101;matriz de camaragibe;0;0;1 - sem passageiros;1 - sem passageiros
2705200;messias;0;0;1 - sem passageiros;1 - sem passageiros
2705309;minador do negrão;0;0;1 - sem passageiros;1 - sem passageiros
2705408;monteirópolis;0;0;1 - sem passageiros;1 - sem passageiros
2705507;murici;0;0;1 - sem passageiros;1 - sem passageiros
2705606;novo lino;0;0;1 - sem passageiros;1 - sem passageiros
2705705;olho d'água das flores;0;0;1 - sem passageiros;1 - sem passageiros
2705804;olho d'água do casado;0;0;1 - sem passageiros;1 - sem passageiros
2705903;olho d'água grande;0;0;1 - sem passageiros;1 - sem passageiros
2706000;olivença;0;0;1 - sem passageiros;1 - sem passageiros
2706109;ouro branco;0;0;1 - sem passageiros;1 - sem passageiros
2706208;palestina;0;0;1 - sem passageiros;1 - sem passageiros
2706307;palmeira dos índios;0;0;1 - sem passageiros;1 - sem passageiros
2706406;pão de açúcar;0;0;1 - sem passageiros;1 - sem passageiros
2706422;pariconha;0;0;1 - sem passageiros;1 - sem passageiros
2706448;paripueira;0;0;1 - sem passageiros;1 - sem passageiros
2706505;passo de camaragibe;0;0;1 - sem passageiros;1 - sem passageiros
2706604;paulo jacinto;0;0;1 - sem passageiros;1 - sem passageiros
2706703;penedo;0;0;1 - sem passageiros;1 - sem passageiros
2706802;piaçabuçu;0;0;1 - sem passageiros;1 - sem passageiros
2706901;pilar;0;0;1 - sem passageiros;1 - sem passageiros
2707008;pindoba;0;0;1 - sem passageiros;1 - sem passageiros
2707107;piranhas;0;0;1 - sem passageiros;1 - sem passageiros
2707206;poço das trincheiras;0;0;1 - sem passageiros;1 - sem passageiros
2707305;porto calvo;0;0;1 - sem passageiros;1 - sem passageiros
2707404;porto de pedras;0;0;1 - sem passageiros;1 - sem passageiros
2707503;porto real do colégio;0;0;1 - sem passageiros;1 - sem passageiros
2707602;quebrangulo;0;0;1 - sem passageiros;1 - sem passageiros
2707701;rio largo;0;0;1 - sem passageiros;1 - sem passageiros
2707800;roteiro;0;0;1 - sem passageiros;1 - sem passageiros
2707909;santa luzia do norte;0;0;1 - sem passageiros;1 - sem passageiros
2708006;santana do ipanema;0;0;1 - sem passageiros;1 - sem passageiros
2708105;santana do mundaú;0;0;1 - sem passageiros;1 - sem passageiros
2708204;são brás;0;0;1 - sem passageiros;1 - sem passageiros
2708303;são josé da laje;0;0;1 - sem passageiros;1 - sem passageiros
2708402;são josé da tapera;0;0;1 - sem passageiros;1 - sem passageiros
2708501;são luís do quitunde;0;0;1 - sem passageiros;1 - sem passageiros
2708600;são miguel dos campos;0;0;1 - sem passageiros;1 - sem passageiros
2708709;são miguel dos milagres;0;0;1 - sem passageiros;1 - sem passageiros
